name	state	zscore_1_65
Edwards County	Kansas	"{""grapi_15_19"": ""{county:29.8|state:15.1|us:13.0}"", ""in_wholesale"": ""{county:4.9|state:2.8|us:2.5}"", ""in_agri_mining"": ""{county:18.1|state:3.1|us:1.7}"", ""built_1940_1949"": ""{county:9.8|state:5.5|us:4.8}"", ""value_50000_less"": ""{county:40.7|state:11.0|us:6.6}"", ""built_1939_earlier"": ""{county:40.6|state:16.2|us:12.4}"", ""class_selfemployed"": ""{county:17.4|state:6.1|us:5.9}"", ""income_50000_74999"": ""{county:24.4|state:18.7|us:17.2}"", ""edu_college_nodegree"": ""{county:28.9|state:22.8|us:20.3}""}"
Elk County	Kansas	"{""rooms_7"": ""{county:19.0|state:13.5|us:12.1}"", ""in_other"": ""{county:7.2|state:4.5|us:4.8}"", ""age_10_14"": ""{county:8.9|state:6.9|us:6.5}"", ""age_60_64"": ""{county:9.8|state:6.3|us:6.2}"", ""age_75_84"": ""{county:10.4|state:4.5|us:4.7}"", ""age_median"": ""{county:52.3|state:36.9|us:38.2}"", ""age_62_over"": ""{county:35.8|state:19.5|us:19.6}"", ""age_65_over"": ""{county:28.8|state:15.8|us:16.0}"", ""grapi_15_less"": ""{county:35.5|state:16.0|us:13.4}"", ""rent_500_less"": ""{county:56.8|state:11.4|us:8.9}"", ""value_50000_less"": ""{county:50.6|state:11.0|us:6.6}"", ""built_1939_earlier"": ""{county:39.4|state:16.2|us:12.4}"", ""in_education_health"": ""{county:33.3|state:24.7|us:23.3}"", ""ancestry_scottish_irish"": ""{county:2.5|state:1.0|us:0.9}""}"
Ellis County	Kansas	"{""rooms_9"": ""{county:25.0|state:16.6|us:11.8}"", ""employed"": ""{county:70.1|state:63.2|us:59.6}"", ""age_20_24"": ""{county:12.8|state:7.3|us:6.7}"", ""in_information"": ""{county:2.9|state:1.8|us:2.0}"", ""ancestry_german"": ""{county:46.7|state:24.1|us:13.0}"", ""ancestry_russian"": ""{county:3.2|state:0.6|us:0.8}"", ""edu_bachelor_degree"": ""{county:24.6|state:21.5|us:20.2}"", ""value_150000_199999"": ""{county:25.0|state:16.4|us:13.6}""}"
Ellsworth County	Kansas	"{""ancestry_czech"": ""{county:5.9|state:0.7|us:0.4}"", ""built_1939_earlier"": ""{county:37.3|state:16.2|us:12.4}""}"
Finney County	Kansas	"{""age_5_9"": ""{county:9.7|state:6.8|us:6.1}"", ""employed"": ""{county:69.4|state:63.2|us:59.6}"", ""units_3_4"": ""{county:8.6|state:3.6|us:4.3}"", ""edu_9_less"": ""{county:15.6|state:3.5|us:4.9}"", ""age_5_under"": ""{county:8.5|state:6.5|us:6.0}"", ""age_under18"": ""{county:30.4|state:24.2|us:22.4}"", ""race_hispanic"": ""{county:50.1|state:12.1|us:18.2}"", ""built_1970_1979"": ""{county:27.5|state:14.7|us:15.0}"", ""job_prod_transpo"": ""{county:27.0|state:14.5|us:13.1}"", ""value_150000_199999"": ""{county:30.1|state:16.4|us:13.6}""}"
Ford County	Kansas	"{""age_5_9"": ""{county:9.0|state:6.8|us:6.1}"", ""edu_9_less"": ""{county:16.5|state:3.5|us:4.9}"", ""age_5_under"": ""{county:8.7|state:6.5|us:6.0}"", ""age_under18"": ""{county:30.1|state:24.2|us:22.4}"", ""race_hispanic"": ""{county:55.2|state:12.1|us:18.2}"", ""built_1950_1959"": ""{county:16.4|state:12.6|us:10.2}"", ""in_manufacturing"": ""{county:29.2|state:12.5|us:10.0}"", ""job_prod_transpo"": ""{county:31.2|state:14.5|us:13.1}""}"
Franklin County	Kansas	"{""in_wholesale"": ""{county:7.4|state:2.8|us:2.5}"", ""in_transportation"": ""{county:10.0|state:5.1|us:5.5}""}"
Geary County	Kansas	"{""age_5_9"": ""{county:8.7|state:6.8|us:6.1}"", ""units_2"": ""{county:6.3|state:2.5|us:3.5}"", ""age_20_24"": ""{county:13.0|state:7.3|us:6.7}"", ""age_25_34"": ""{county:20.9|state:13.1|us:13.9}"", ""class_govt"": ""{county:35.2|state:15.8|us:13.9}"", ""race_mixed"": ""{county:8.7|state:4.8|us:5.2}"", ""age_5_under"": ""{county:12.0|state:6.5|us:6.0}"", ""age_under18"": ""{county:31.1|state:24.2|us:22.4}"", ""units_10_19"": ""{county:7.3|state:3.6|us:4.3}"", ""built_2010_2013"": ""{county:10.4|state:2.5|us:2.7}"", ""in_public_admin"": ""{county:13.6|state:4.5|us:4.7}"", ""occupied_renter"": ""{county:58.3|state:33.8|us:35.6}"", ""units_1_attached"": ""{county:9.7|state:4.7|us:5.9}"", ""income_50000_74999"": ""{county:25.1|state:18.7|us:17.2}"", ""edu_associate_degree"": ""{county:15.2|state:8.8|us:8.6}"", ""edu_college_nodegree"": ""{county:33.1|state:22.8|us:20.3}""}"
Gove County	Kansas	"{""rooms_7"": ""{county:20.0|state:13.5|us:12.1}"", ""rooms_8"": ""{county:13.7|state:10.5|us:8.8}"", ""rooms_9"": ""{county:27.1|state:16.6|us:11.8}"", ""age_85_over"": ""{county:5.5|state:2.3|us:2.0}"", ""grapi_15_19"": ""{county:23.5|state:15.1|us:13.0}"", ""class_unpaid"": ""{county:1.4|state:0.2|us:0.2}"", ""rooms_median"": ""{county:7.0|state:6.0|us:5.5}"", ""in_agri_mining"": ""{county:22.2|state:3.1|us:1.7}"", ""ancestry_german"": ""{county:47.1|state:24.1|us:13.0}"", ""ancestry_russian"": ""{county:3.8|state:0.6|us:0.8}"", ""class_selfemployed"": ""{county:16.5|state:6.1|us:5.9}""}"
Graham County	Kansas	"{""age_55_59"": ""{county:9.2|state:6.5|us:6.7}"", ""age_75_84"": ""{county:9.5|state:4.5|us:4.7}"", ""age_65_over"": ""{county:27.6|state:15.8|us:16.0}"", ""age_85_over"": ""{county:7.1|state:2.3|us:2.0}"", ""grapi_20_24"": ""{county:26.1|state:14.1|us:12.9}"", ""ancestry_welsh"": ""{county:1.7|state:0.8|us:0.6}"", ""ancestry_slovak"": ""{county:1.1|state:0.0|us:0.2}"", ""built_1940_1949"": ""{county:9.8|state:5.5|us:4.8}"", ""built_1950_1959"": ""{county:22.0|state:12.6|us:10.2}"", ""value_50000_99999"": ""{county:46.5|state:19.1|us:11.0}"", ""class_selfemployed"": ""{county:14.9|state:6.1|us:5.9}"", ""income_35000_49999"": ""{county:21.0|state:13.5|us:12.0}"", ""ancestry_frenchcanadian"": ""{county:3.0|state:0.3|us:0.6}"", ""ancestry_scottish_irish"": ""{county:2.7|state:1.0|us:0.9}""}"
Grant County	Kansas	"{""age_5_9"": ""{county:12.3|state:6.8|us:6.1}"", ""rooms_9"": ""{county:24.7|state:16.6|us:11.8}"", ""units_2"": ""{county:6.6|state:2.5|us:3.5}"", ""edu_9_less"": ""{county:15.3|state:3.5|us:4.9}"", ""age_5_under"": ""{county:7.9|state:6.5|us:6.0}"", ""age_under18"": ""{county:30.9|state:24.2|us:22.4}"", ""grapi_30_34"": ""{county:17.3|state:9.0|us:9.1}"", ""in_wholesale"": ""{county:6.2|state:2.8|us:2.5}"", ""rooms_median"": ""{county:6.6|state:6.0|us:5.5}"", ""grapi_15_less"": ""{county:40.5|state:16.0|us:13.4}"", ""race_hispanic"": ""{county:48.1|state:12.1|us:18.2}"", ""in_agri_mining"": ""{county:31.9|state:3.1|us:1.7}"", ""built_1990_1999"": ""{county:24.6|state:12.9|us:13.9}"", ""earnings_median"": ""{county:42784|state:34481|us:36280}"", ""job_construction"": ""{county:27.0|state:9.5|us:8.7}""}"
Gray County	Kansas	"{""rooms_9"": ""{county:26.1|state:16.6|us:11.8}"", ""employed"": ""{county:73.0|state:63.2|us:59.6}"", ""age_10_14"": ""{county:9.7|state:6.9|us:6.5}"", ""edu_9_less"": ""{county:16.4|state:3.5|us:4.9}"", ""age_under18"": ""{county:29.2|state:24.2|us:22.4}"", ""ancestry_welsh"": ""{county:1.8|state:0.8|us:0.6}"", ""in_agri_mining"": ""{county:20.6|state:3.1|us:1.7}"", ""in_transportation"": ""{county:10.0|state:5.1|us:5.5}"", ""class_selfemployed"": ""{county:16.5|state:6.1|us:5.9}"", ""income_50000_74999"": ""{county:24.2|state:18.7|us:17.2}"", ""income_100000_149999"": ""{county:22.3|state:15.1|us:15.6}""}"
Greeley County	Kansas	"{""age_10_14"": ""{county:9.1|state:6.9|us:6.5}"", ""edu_9_less"": ""{county:11.0|state:3.5|us:4.9}"", ""age_5_under"": ""{county:8.7|state:6.5|us:6.0}"", ""grapi_15_less"": ""{county:44.8|state:16.0|us:13.4}"", ""ancestry_dutch"": ""{county:5.3|state:1.5|us:1.1}"", ""in_agri_mining"": ""{county:19.3|state:3.1|us:1.7}"", ""in_information"": ""{county:7.1|state:1.8|us:2.0}"", ""built_1940_1949"": ""{county:12.8|state:5.5|us:4.8}"", ""built_2010_2013"": ""{county:6.1|state:2.5|us:2.7}"", ""job_construction"": ""{county:20.2|state:9.5|us:8.7}"", ""income_50000_74999"": ""{county:31.8|state:18.7|us:17.2}"", ""edu_associate_degree"": ""{county:16.3|state:8.8|us:8.6}""}"
Greenwood County	Kansas	"{""rooms_7"": ""{county:18.1|state:13.5|us:12.1}"", ""ancestry_swiss"": ""{county:1.6|state:0.4|us:0.3}"", ""value_50000_less"": ""{county:43.1|state:11.0|us:6.6}"", ""built_1939_earlier"": ""{county:36.4|state:16.2|us:12.4}"", ""income_25000_34999"": ""{county:15.0|state:9.6|us:8.6}""}"
Hamilton County	Kansas	"{""age_5_9"": ""{county:12.9|state:6.8|us:6.1}"", ""rooms_6"": ""{county:30.3|state:17.1|us:17.8}"", ""edu_9_12"": ""{county:16.0|state:5.2|us:6.6}"", ""age_35_44"": ""{county:18.5|state:12.3|us:12.7}"", ""age_under18"": ""{county:29.1|state:24.2|us:22.4}"", ""grapi_25_29"": ""{county:23.4|state:11.5|us:11.6}"", ""in_agri_mining"": ""{county:29.4|state:3.1|us:1.7}"", ""built_1970_1979"": ""{county:23.7|state:14.7|us:15.0}"", ""ancestry_swedish"": ""{county:6.9|state:2.0|us:1.1}"", ""job_construction"": ""{county:21.1|state:9.5|us:8.7}"", ""value_50000_less"": ""{county:33.5|state:11.0|us:6.6}"", ""income_25000_34999"": ""{county:15.4|state:9.6|us:8.6}"", ""income_35000_49999"": ""{county:19.7|state:13.5|us:12.0}"", ""income_50000_74999"": ""{county:24.2|state:18.7|us:17.2}"", ""ancestry_scottish_irish"": ""{county:3.0|state:1.0|us:0.9}""}"
Harper County	Kansas	"{""built_1950_1959"": ""{county:17.2|state:12.6|us:10.2}"", ""value_50000_less"": ""{county:31.7|state:11.0|us:6.6}"", ""income_50000_74999"": ""{county:24.1|state:18.7|us:17.2}"", ""edu_college_nodegree"": ""{county:28.4|state:22.8|us:20.3}""}"
Harvey County	Kansas	"{""class_unpaid"": ""{county:1.3|state:0.2|us:0.2}"", ""ancestry_swiss"": ""{county:2.8|state:0.4|us:0.3}"", ""income_50000_74999"": ""{county:24.8|state:18.7|us:17.2}""}"
Haskell County	Kansas	"{""age_10_14"": ""{county:8.7|state:6.9|us:6.5}"", ""edu_9_less"": ""{county:18.2|state:3.5|us:4.9}"", ""age_under18"": ""{county:28.3|state:24.2|us:22.4}"", ""grapi_15_19"": ""{county:25.6|state:15.1|us:13.0}"", ""grapi_15_less"": ""{county:39.5|state:16.0|us:13.4}"", ""in_agri_mining"": ""{county:27.6|state:3.1|us:1.7}"", ""built_1960_1969"": ""{county:18.2|state:10.2|us:10.5}"", ""job_construction"": ""{county:22.3|state:9.5|us:8.7}"", ""class_selfemployed"": ""{county:14.7|state:6.1|us:5.9}"", ""income_35000_49999"": ""{county:21.1|state:13.5|us:12.0}""}"
Hodgeman County	Kansas	"{""rooms_8"": ""{county:13.8|state:10.5|us:8.8}"", ""age_55_59"": ""{county:11.3|state:6.5|us:6.7}"", ""grapi_25_29"": ""{county:21.6|state:11.5|us:11.6}"", ""in_agri_mining"": ""{county:29.9|state:3.1|us:1.7}"", ""in_information"": ""{county:3.1|state:1.8|us:2.0}"", ""built_1940_1949"": ""{county:11.7|state:5.5|us:4.8}"", ""job_bus_sci_art"": ""{county:46.3|state:39.2|us:39.5}"", ""units_1_detached"": ""{county:90.5|state:72.7|us:61.7}"", ""class_selfemployed"": ""{county:17.4|state:6.1|us:5.9}"", ""income_25000_34999"": ""{county:18.1|state:9.6|us:8.6}"", ""income_100000_149999"": ""{county:21.1|state:15.1|us:15.6}""}"
Jackson County	Kansas	"{""ancestry_welsh"": ""{county:1.7|state:0.8|us:0.6}""}"
Jefferson County	Kansas	"{""age_55_59"": ""{county:9.3|state:6.5|us:6.7}"", ""in_construction"": ""{county:11.8|state:6.4|us:6.7}""}"
Jewell County	Kansas	"{""in_other"": ""{county:9.8|state:4.5|us:4.8}"", ""age_75_84"": ""{county:11.3|state:4.5|us:4.7}"", ""age_median"": ""{county:52.8|state:36.9|us:38.2}"", ""age_62_over"": ""{county:36.1|state:19.5|us:19.6}"", ""age_65_over"": ""{county:30.5|state:15.8|us:16.0}"", ""rent_500_less"": ""{county:45.8|state:11.4|us:8.9}"", ""ancestry_russian"": ""{county:2.8|state:0.6|us:0.8}"", ""value_50000_less"": ""{county:45.7|state:11.0|us:6.6}"", ""built_1939_earlier"": ""{county:46.5|state:16.2|us:12.4}"", ""class_selfemployed"": ""{county:18.1|state:6.1|us:5.9}"", ""income_15000_24999"": ""{county:20.6|state:8.7|us:8.5}""}"
Johnson County	Kansas	"{""rooms_9"": ""{county:25.3|state:16.6|us:11.8}"", ""employed"": ""{county:69.8|state:63.2|us:59.6}"", ""units_5_9"": ""{county:7.5|state:3.9|us:4.6}"", ""in_finance"": ""{county:10.6|state:6.3|us:6.6}"", ""income_mean"": ""{county:121756|state:82103|us:91547}"", ""rooms_median"": ""{county:6.6|state:6.0|us:5.5}"", ""earnings_male"": ""{county:73503|state:51978|us:54323}"", ""income_median"": ""{county:91650|state:61091|us:64994}"", ""in_information"": ""{county:3.1|state:1.8|us:2.0}"", ""rent_1000_1499"": ""{county:44.9|state:26.1|us:30.2}"", ""earnings_female"": ""{county:52797|state:40776|us:44220}"", ""earnings_median"": ""{county:47780|state:34481|us:36280}"", ""edu_grad_degree"": ""{county:21.5|state:12.5|us:12.7}"", ""in_professional"": ""{county:17.0|state:9.7|us:11.7}"", ""job_bus_sci_art"": ""{county:53.2|state:39.2|us:39.5}"", ""income_percapita"": ""{county:47997|state:32798|us:35384}"", ""income_200000_more"": ""{county:13.9|state:5.7|us:8.3}"", ""edu_bachelor_degree"": ""{county:34.6|state:21.5|us:20.2}"", ""edu_bachelor_higher"": ""{county:56.1|state:33.9|us:32.9}"", ""value_200000_299999"": ""{county:31.4|state:19.0|us:20.0}"", ""value_300000_499999"": ""{county:30.2|state:12.7|us:20.5}"", ""income_150000_199999"": ""{county:11.1|state:5.9|us:7.1}""}"
Kearny County	Kansas	"{""age_5_9"": ""{county:8.5|state:6.8|us:6.1}"", ""age_15_19"": ""{county:9.9|state:6.9|us:6.5}"", ""edu_9_less"": ""{county:14.5|state:3.5|us:4.9}"", ""age_5_under"": ""{county:8.1|state:6.5|us:6.0}"", ""age_under18"": ""{county:29.0|state:24.2|us:22.4}"", ""grapi_25_29"": ""{county:24.2|state:11.5|us:11.6}"", ""in_agri_mining"": ""{county:29.3|state:3.1|us:1.7}"", ""job_construction"": ""{county:24.3|state:9.5|us:8.7}"", ""in_transportation"": ""{county:12.6|state:5.1|us:5.5}"", ""income_35000_49999"": ""{county:25.4|state:13.5|us:12.0}""}"
Kingman County	Kansas	"{""age_60_64"": ""{county:9.5|state:6.3|us:6.2}"", ""grapi_20_24"": ""{county:22.9|state:14.1|us:12.9}"", ""class_selfemployed"": ""{county:15.4|state:6.1|us:5.9}"", ""edu_college_nodegree"": ""{county:28.5|state:22.8|us:20.3}""}"
Kiowa County	Kansas	"{""age_5_9"": ""{county:8.2|state:6.8|us:6.1}"", ""rooms_8"": ""{county:13.9|state:10.5|us:8.8}"", ""age_15_19"": ""{county:9.7|state:6.9|us:6.5}"", ""age_85_over"": ""{county:4.9|state:2.3|us:2.0}"", ""ancestry_swiss"": ""{county:3.5|state:0.4|us:0.3}"", ""built_2000_2009"": ""{county:25.1|state:10.9|us:13.6}"", ""class_selfemployed"": ""{county:15.4|state:6.1|us:5.9}"", ""income_50000_74999"": ""{county:25.0|state:18.7|us:17.2}""}"
Labette County	Kansas	"{""in_education_health"": ""{county:34.1|state:24.7|us:23.3}""}"
Lane County	Kansas	"{""age_15_19"": ""{county:9.1|state:6.9|us:6.5}"", ""class_unpaid"": ""{county:1.1|state:0.2|us:0.2}"", ""grapi_15_less"": ""{county:37.9|state:16.0|us:13.4}"", ""rent_500_less"": ""{county:49.1|state:11.4|us:8.9}"", ""in_agri_mining"": ""{county:24.8|state:3.1|us:1.7}"", ""built_1960_1969"": ""{county:21.5|state:10.2|us:10.5}"", ""job_construction"": ""{county:19.7|state:9.5|us:8.7}"", ""units_1_detached"": ""{county:93.2|state:72.7|us:61.7}"", ""in_transportation"": ""{county:9.9|state:5.1|us:5.5}"", ""class_selfemployed"": ""{county:18.0|state:6.1|us:5.9}"", ""value_1000000_more"": ""{county:9.8|state:0.8|us:3.7}"", ""ancestry_scottish_irish"": ""{county:3.1|state:1.0|us:0.9}""}"
Leavenworth County	Kansas	"{""age_35_44"": ""{county:15.0|state:12.3|us:12.7}"", ""in_public_admin"": ""{county:12.4|state:4.5|us:4.7}""}"
Lincoln County	Kansas	"{""age_55_59"": ""{county:9.5|state:6.5|us:6.7}"", ""age_85_over"": ""{county:4.3|state:2.3|us:2.0}"", ""grapi_25_29"": ""{county:19.4|state:11.5|us:11.6}"", ""ancestry_danish"": ""{county:3.3|state:0.5|us:0.4}"", ""value_50000_less"": ""{county:34.3|state:11.0|us:6.6}"", ""in_transportation"": ""{county:11.6|state:5.1|us:5.5}"", ""ancestry_hungarian"": ""{county:1.2|state:0.2|us:0.4}"", ""built_1939_earlier"": ""{county:55.1|state:16.2|us:12.4}"", ""class_selfemployed"": ""{county:18.5|state:6.1|us:5.9}"", ""income_35000_49999"": ""{county:19.8|state:13.5|us:12.0}"", ""edu_college_nodegree"": ""{county:29.5|state:22.8|us:20.3}""}"
Linn County	Kansas	"{""grapi_30_34"": ""{county:16.3|state:9.0|us:9.1}"", ""in_construction"": ""{county:16.1|state:6.4|us:6.7}"", ""in_transportation"": ""{county:10.4|state:5.1|us:5.5}"", ""units_boat_rv_van"": ""{county:1.7|state:0.1|us:0.1}""}"
Logan County	Kansas	"{""grapi_25_29"": ""{county:20.1|state:11.5|us:11.6}"", ""in_wholesale"": ""{county:5.1|state:2.8|us:2.5}"", ""ancestry_arab"": ""{county:1.0|state:0.3|us:0.6}"", ""in_agri_mining"": ""{county:20.1|state:3.1|us:1.7}"", ""built_1950_1959"": ""{county:17.4|state:12.6|us:10.2}"", ""built_1960_1969"": ""{county:19.7|state:10.2|us:10.5}"", ""edu_associate_degree"": ""{county:15.4|state:8.8|us:8.6}"", ""edu_college_nodegree"": ""{county:28.8|state:22.8|us:20.3}""}"
Lyon County	Kansas	"{""rooms_2"": ""{county:6.2|state:2.2|us:2.8}"", ""age_20_24"": ""{county:13.6|state:7.3|us:6.7}"", ""units_3_4"": ""{county:6.8|state:3.6|us:4.3}"", ""units_10_19"": ""{county:6.3|state:3.6|us:4.3}"", ""occupied_renter"": ""{county:42.3|state:33.8|us:35.6}""}"
Marion County	Kansas	"{""ancestry_russian"": ""{county:2.1|state:0.6|us:0.8}""}"
Marshall County	Kansas	"{""age_85_over"": ""{county:4.8|state:2.3|us:2.0}"", ""grapi_30_34"": ""{county:19.9|state:9.0|us:9.1}"", ""built_1939_earlier"": ""{county:35.6|state:16.2|us:12.4}""}"
McPherson County	Kansas	"{""age_85_over"": ""{county:4.7|state:2.3|us:2.0}"", ""ancestry_swedish"": ""{county:7.9|state:2.0|us:1.1}""}"
Meade County	Kansas	"{""edu_9_less"": ""{county:10.9|state:3.5|us:4.9}"", ""rent_500_999"": ""{county:82.2|state:53.6|us:34.3}"", ""grapi_15_less"": ""{county:41.9|state:16.0|us:13.4}"", ""in_agri_mining"": ""{county:19.3|state:3.1|us:1.7}"", ""in_information"": ""{county:3.0|state:1.8|us:2.0}"", ""job_bus_sci_art"": ""{county:45.3|state:39.2|us:39.5}"", ""ancestry_russian"": ""{county:2.8|state:0.6|us:0.8}"", ""income_50000_74999"": ""{county:24.1|state:18.7|us:17.2}""}"
Miami County	Kansas	"{""age_55_59"": ""{county:9.5|state:6.5|us:6.7}"", ""ancestry_welsh"": ""{county:1.8|state:0.8|us:0.6}""}"
Mitchell County	Kansas	"{""age_85_over"": ""{county:4.3|state:2.3|us:2.0}"", ""grapi_15_19"": ""{county:29.2|state:15.1|us:13.0}"", ""value_50000_99999"": ""{county:41.0|state:19.1|us:11.0}"", ""built_1939_earlier"": ""{county:39.1|state:16.2|us:12.4}"", ""income_35000_49999"": ""{county:20.4|state:13.5|us:12.0}""}"
Montgomery County	Kansas	"{""value_50000_less"": ""{county:30.5|state:11.0|us:6.6}""}"
Morris County	Kansas	"{""ancestry_welsh"": ""{county:2.3|state:0.8|us:0.6}"", ""in_information"": ""{county:4.4|state:1.8|us:2.0}"", ""built_1939_earlier"": ""{county:36.0|state:16.2|us:12.4}""}"
Morton County	Kansas	"{""age_5_9"": ""{county:10.8|state:6.8|us:6.1}"", ""race_mixed"": ""{county:9.1|state:4.8|us:5.2}"", ""grapi_30_34"": ""{county:17.6|state:9.0|us:9.1}"", ""in_agri_mining"": ""{county:25.4|state:3.1|us:1.7}"", ""in_information"": ""{county:7.0|state:1.8|us:2.0}"", ""built_1940_1949"": ""{county:10.7|state:5.5|us:4.8}"", ""built_1970_1979"": ""{county:25.1|state:14.7|us:15.0}"", ""job_construction"": ""{county:31.2|state:9.5|us:8.7}"", ""income_25000_34999"": ""{county:15.0|state:9.6|us:8.6}"", ""value_100000_149000"": ""{county:31.2|state:16.9|us:12.3}""}"
Nemaha County	Kansas	"{""rooms_9"": ""{county:23.7|state:16.6|us:11.8}"", ""age_85_over"": ""{county:5.1|state:2.3|us:2.0}"", ""ancestry_swiss"": ""{county:2.9|state:0.4|us:0.3}"", ""ancestry_german"": ""{county:47.3|state:24.1|us:13.0}""}"
Neosho County	Kansas	"{""rooms_6"": ""{county:27.1|state:17.1|us:17.8}"", ""edu_college_nodegree"": ""{county:28.4|state:22.8|us:20.3}""}"
Ness County	Kansas	"{""rooms_9"": ""{county:23.3|state:16.6|us:11.8}"", ""in_other"": ""{county:9.0|state:4.5|us:4.8}"", ""age_55_59"": ""{county:9.8|state:6.5|us:6.7}"", ""age_85_over"": ""{county:4.7|state:2.3|us:2.0}"", ""class_unpaid"": ""{county:1.6|state:0.2|us:0.2}"", ""in_wholesale"": ""{county:5.6|state:2.8|us:2.5}"", ""grapi_15_less"": ""{county:47.2|state:16.0|us:13.4}"", ""in_agri_mining"": ""{county:26.4|state:3.1|us:1.7}"", ""ancestry_german"": ""{county:50.1|state:24.1|us:13.0}"", ""built_1940_1949"": ""{county:9.8|state:5.5|us:4.8}"", ""ancestry_russian"": ""{county:2.7|state:0.6|us:0.8}"", ""job_construction"": ""{county:19.9|state:9.5|us:8.7}"", ""units_1_detached"": ""{county:93.4|state:72.7|us:61.7}"", ""value_50000_less"": ""{county:32.8|state:11.0|us:6.6}"", ""class_selfemployed"": ""{county:14.5|state:6.1|us:5.9}""}"
Norton County	Kansas	"{""rooms_8"": ""{county:15.4|state:10.5|us:8.8}"", ""rooms_9"": ""{county:22.5|state:16.6|us:11.8}"", ""age_25_34"": ""{county:15.7|state:13.1|us:13.9}"", ""job_sales"": ""{county:27.5|state:20.4|us:21.3}"", ""age_85_over"": ""{county:5.1|state:2.3|us:2.0}"", ""grapi_20_24"": ""{county:33.7|state:14.1|us:12.9}"", ""in_information"": ""{county:5.4|state:1.8|us:2.0}"", ""built_1940_1949"": ""{county:9.6|state:5.5|us:4.8}"", ""built_1950_1959"": ""{county:16.2|state:12.6|us:10.2}"", ""value_50000_less"": ""{county:33.5|state:11.0|us:6.6}"", ""income_35000_49999"": ""{county:26.0|state:13.5|us:12.0}"", ""edu_college_nodegree"": ""{county:30.7|state:22.8|us:20.3}""}"
Osage County	Kansas	"{""grapi_25_29"": ""{county:20.3|state:11.5|us:11.6}"", ""in_transportation"": ""{county:11.0|state:5.1|us:5.5}""}"
Osborne County	Kansas	"{""age_55_59"": ""{county:9.9|state:6.5|us:6.7}"", ""age_85_over"": ""{county:5.9|state:2.3|us:2.0}"", ""in_wholesale"": ""{county:5.5|state:2.8|us:2.5}"", ""grapi_15_less"": ""{county:36.5|state:16.0|us:13.4}"", ""built_1940_1949"": ""{county:11.2|state:5.5|us:4.8}"", ""value_50000_less"": ""{county:38.9|state:11.0|us:6.6}"", ""built_1939_earlier"": ""{county:43.6|state:16.2|us:12.4}"", ""class_selfemployed"": ""{county:17.6|state:6.1|us:5.9}"", ""in_education_health"": ""{county:32.3|state:24.7|us:23.3}"", ""edu_associate_degree"": ""{county:14.4|state:8.8|us:8.6}""}"
Ottawa County	Kansas	"{""rooms_7"": ""{county:18.0|state:13.5|us:12.1}"", ""rooms_8"": ""{county:13.7|state:10.5|us:8.8}"", ""in_wholesale"": ""{county:4.6|state:2.8|us:2.5}"", ""rooms_median"": ""{county:6.6|state:6.0|us:5.5}"", ""built_1939_earlier"": ""{county:43.0|state:16.2|us:12.4}""}"
