name	state	zscore_1_65
Alcorn County	Mississippi	"{""ancestry_american"": ""{county:24.6|state:10.7|us:5.9}""}"
Aleutians East Borough	Alaska	"{""rooms_2"": ""{county:6.6|state:7.3|us:2.8}"", ""employed"": ""{county:77.3|state:59.6|us:59.6}"", ""age_35_44"": ""{county:15.9|state:12.8|us:12.7}"", ""age_45_54"": ""{county:21.0|state:12.1|us:12.7}"", ""age_55_59"": ""{county:9.3|state:6.7|us:6.7}"", ""race_asian"": ""{county:24.0|state:6.4|us:5.6}"", ""race_mixed"": ""{county:11.1|state:9.3|us:5.2}"", ""age_16_over"": ""{county:88.8|state:77.7|us:80.1}"", ""age_18_over"": ""{county:86.9|state:75.1|us:77.6}"", ""age_21_over"": ""{county:84.7|state:71.5|us:73.5}"", ""grapi_15_19"": ""{county:28.6|state:14.9|us:13.0}"", ""race_native"": ""{county:40.8|state:14.6|us:0.8}"", ""rent_1000_1499"": ""{county:47.3|state:35.3|us:30.2}"", ""built_1980_1989"": ""{county:34.3|state:26.1|us:13.4}"", ""in_public_admin"": ""{county:14.0|state:11.8|us:4.7}"", ""ancestry_russian"": ""{county:7.6|state:1.2|us:0.8}"", ""in_manufacturing"": ""{county:47.4|state:3.8|us:10.0}"", ""job_prod_transpo"": ""{county:36.8|state:12.1|us:13.1}"", ""income_100000_149999"": ""{county:28.7|state:19.3|us:15.6}""}"
Aleutians West Census Area	Alaska	"{""rooms_1"": ""{county:7.7|state:6.0|us:2.3}"", ""rooms_2"": ""{county:8.0|state:7.3|us:2.8}"", ""units_2"": ""{county:18.5|state:5.4|us:3.5}"", ""employed"": ""{county:79.7|state:59.6|us:59.6}"", ""age_25_34"": ""{county:15.9|state:16.1|us:13.9}"", ""age_35_44"": ""{county:16.6|state:12.8|us:12.7}"", ""age_45_54"": ""{county:20.1|state:12.1|us:12.7}"", ""units_3_4"": ""{county:20.7|state:7.3|us:4.3}"", ""units_5_9"": ""{county:9.1|state:4.6|us:4.6}"", ""race_asian"": ""{county:41.0|state:6.4|us:5.6}"", ""race_mixed"": ""{county:10.4|state:9.3|us:5.2}"", ""income_mean"": ""{county:104029|state:98811|us:91547}"", ""rent_median"": ""{county:1476|state:1240|us:1096}"", ""units_10_19"": ""{county:6.4|state:2.7|us:4.3}"", ""race_pacific"": ""{county:3.0|state:1.4|us:0.2}"", ""grapi_15_less"": ""{county:36.2|state:14.5|us:13.4}"", ""income_median"": ""{county:87443|state:77790|us:64994}"", ""units_20_more"": ""{county:14.0|state:4.9|us:9.4}"", ""rent_1500_1999"": ""{county:27.3|state:18.9|us:14.9}"", ""rent_2000_2499"": ""{county:16.5|state:11.0|us:6.2}"", ""rent_3000_more"": ""{county:3.9|state:1.1|us:2.8}"", ""built_1940_1949"": ""{county:9.8|state:1.5|us:4.8}"", ""built_1970_1979"": ""{county:26.4|state:23.0|us:15.0}"", ""built_1980_1989"": ""{county:21.8|state:26.1|us:13.4}"", ""earnings_median"": ""{county:47064|state:40471|us:36280}"", ""occupied_renter"": ""{county:72.3|state:35.2|us:35.6}"", ""in_manufacturing"": ""{county:31.6|state:3.8|us:10.0}"", ""income_percapita"": ""{county:44164|state:37094|us:35384}"", ""job_prod_transpo"": ""{county:34.2|state:12.1|us:13.1}"", ""in_transportation"": ""{county:17.7|state:8.9|us:5.5}"", ""income_75000_99999"": ""{county:21.9|state:14.2|us:12.8}"", ""value_300000_499999"": ""{county:48.1|state:33.0|us:20.5}"", ""income_100000_149999"": ""{county:21.7|state:19.3|us:15.6}"", ""income_150000_199999"": ""{county:9.6|state:9.6|us:7.1}""}"
Alexander County	Illinois	"{""rooms_1"": ""{county:8.0|state:2.6|us:2.3}"", ""rooms_6"": ""{county:25.5|state:17.6|us:17.8}"", ""age_10_14"": ""{county:8.5|state:6.5|us:6.5}"", ""race_black"": ""{county:35.1|state:14.1|us:12.6}"", ""job_service"": ""{county:26.9|state:16.8|us:17.4}"", ""in_wholesale"": ""{county:6.4|state:2.9|us:2.5}"", ""housing_vacant"": ""{county:43.2|state:9.1|us:11.6}"", ""built_1940_1949"": ""{county:10.8|state:6.1|us:4.8}"", ""value_50000_less"": ""{county:44.6|state:6.1|us:6.6}"", ""income_25000_34999"": ""{county:15.1|state:8.1|us:8.6}""}"
Alexander County	North Carolina	"{""units_mobile"": ""{county:28.7|state:12.4|us:6.0}"", ""built_1990_1999"": ""{county:24.0|state:19.7|us:13.9}"", ""in_manufacturing"": ""{county:28.4|state:12.1|us:10.0}"", ""job_prod_transpo"": ""{county:33.5|state:14.4|us:13.1}"", ""ancestry_american"": ""{county:31.8|state:10.4|us:5.9}""}"
Alexandria city	Virginia	"{""rooms_1"": ""{county:5.7|state:1.5|us:2.3}"", ""rooms_2"": ""{county:5.8|state:2.1|us:2.8}"", ""rooms_3"": ""{county:21.3|state:7.0|us:9.0}"", ""rooms_4"": ""{county:24.2|state:14.0|us:16.1}"", ""employed"": ""{county:73.5|state:61.0|us:59.6}"", ""in_other"": ""{county:7.8|state:5.3|us:4.8}"", ""age_25_34"": ""{county:21.3|state:13.9|us:13.9}"", ""age_35_44"": ""{county:18.4|state:13.0|us:12.7}"", ""units_5_9"": ""{county:8.1|state:4.6|us:4.6}"", ""race_asian"": ""{county:6.7|state:6.7|us:5.6}"", ""income_mean"": ""{county:138029|state:106023|us:91547}"", ""rent_median"": ""{county:1774|state:1257|us:1096}"", ""units_10_19"": ""{county:11.9|state:5.5|us:4.3}"", ""value_median"": ""{county:572700|state:282800|us:229800}"", ""ancestry_arab"": ""{county:2.2|state:0.9|us:0.6}"", ""earnings_male"": ""{county:82311|state:61123|us:54323}"", ""income_median"": ""{county:102227|state:76398|us:64994}"", ""units_20_more"": ""{county:40.6|state:7.8|us:9.4}"", ""rent_1500_1999"": ""{county:38.5|state:20.8|us:14.9}"", ""rent_2000_2499"": ""{county:19.2|state:9.2|us:6.2}"", ""rent_2500_2999"": ""{county:6.8|state:3.7|us:2.6}"", ""rent_3000_more"": ""{county:6.6|state:3.1|us:2.8}"", ""built_1940_1949"": ""{county:10.6|state:4.3|us:4.8}"", ""built_1960_1969"": ""{county:16.6|state:10.5|us:10.5}"", ""earnings_female"": ""{county:74754|state:48894|us:44220}"", ""earnings_median"": ""{county:62795|state:40573|us:36280}"", ""edu_grad_degree"": ""{county:33.8|state:17.2|us:12.7}"", ""in_professional"": ""{county:23.7|state:15.9|us:11.7}"", ""in_public_admin"": ""{county:16.1|state:8.8|us:4.7}"", ""job_bus_sci_art"": ""{county:60.6|state:45.3|us:39.5}"", ""occupied_renter"": ""{county:56.6|state:33.3|us:35.6}"", ""income_percapita"": ""{county:64835|state:41255|us:35384}"", ""units_1_attached"": ""{county:21.1|state:11.1|us:5.9}"", ""income_200000_more"": ""{county:19.8|state:11.6|us:8.3}"", ""value_1000000_more"": ""{county:13.3|state:3.0|us:3.7}"", ""edu_bachelor_degree"": ""{county:31.2|state:22.4|us:20.2}"", ""edu_bachelor_higher"": ""{county:65.1|state:39.5|us:32.9}"", ""value_500000_999999"": ""{county:44.5|state:18.0|us:12.3}"", ""income_150000_199999"": ""{county:12.6|state:9.0|us:7.1}"", ""ancestry_subsaharan_african"": ""{county:9.5|state:2.3|us:1.2}""}"
Alfalfa County	Oklahoma	"{""in_other"": ""{county:7.7|state:5.3|us:4.8}"", ""age_35_44"": ""{county:16.2|state:12.5|us:12.7}"", ""in_agri_mining"": ""{county:20.5|state:4.3|us:1.7}""}"
Alger County	Michigan	"{""rooms_3"": ""{county:12.9|state:7.2|us:9.0}"", ""age_16_over"": ""{county:86.8|state:80.9|us:80.1}"", ""age_18_over"": ""{county:84.8|state:78.3|us:77.6}"", ""age_21_over"": ""{county:81.2|state:74.2|us:73.5}"", ""grapi_15_19"": ""{county:33.2|state:13.3|us:13.0}"", ""grapi_30_34"": ""{county:20.6|state:8.7|us:9.1}"", ""job_service"": ""{county:26.6|state:17.3|us:17.4}"", ""in_arts_food"": ""{county:19.3|state:9.2|us:9.4}"", ""edu_highschool"": ""{county:47.5|state:28.5|us:26.7}"", ""housing_vacant"": ""{county:51.5|state:13.7|us:11.6}"", ""ancestry_french"": ""{county:7.3|state:3.7|us:2.3}"", ""ancestry_frenchcanadian"": ""{county:3.4|state:1.5|us:0.6}""}"
Allamakee County	Iowa	"{""ancestry_irish"": ""{county:17.4|state:13.0|us:9.7}"", ""ancestry_german"": ""{county:43.0|state:32.3|us:13.0}"", ""job_construction"": ""{county:19.9|state:9.6|us:8.7}"", ""ancestry_norwegian"": ""{county:17.9|state:4.7|us:1.3}""}"
Allegan County	Michigan	"{""ancestry_dutch"": ""{county:21.7|state:4.3|us:1.1}"", ""in_manufacturing"": ""{county:25.7|state:18.6|us:10.0}""}"
Allegany County	Maryland	"{""ancestry_scottish"": ""{county:3.9|state:1.4|us:1.6}"", ""built_1939_earlier"": ""{county:33.5|state:11.6|us:12.4}""}"
Allegany County	New York	"{""age_15_19"": ""{county:10.1|state:6.1|us:6.5}"", ""ancestry_irish"": ""{county:17.3|state:11.1|us:9.7}"", ""value_50000_99999"": ""{county:44.4|state:9.3|us:11.0}"", ""in_education_health"": ""{county:33.3|state:28.3|us:23.3}""}"
Alleghany County	North Carolina	"{""edu_9_12"": ""{county:15.1|state:7.2|us:6.6}"", ""age_60_64"": ""{county:9.5|state:6.3|us:6.2}"", ""age_65_74"": ""{county:15.9|state:9.7|us:9.4}"", ""age_75_84"": ""{county:8.8|state:4.7|us:4.7}"", ""age_median"": ""{county:50.6|state:38.9|us:38.2}"", ""in_finance"": ""{county:8.0|state:6.7|us:6.6}"", ""age_65_over"": ""{county:27.5|state:16.3|us:16.0}"", ""grapi_25_29"": ""{county:21.9|state:11.6|us:11.6}"", ""housing_vacant"": ""{county:39.0|state:14.0|us:11.6}"", ""in_construction"": ""{county:11.9|state:7.0|us:6.7}"", ""ancestry_american"": ""{county:36.5|state:10.4|us:5.9}"", ""ancestry_scottish_irish"": ""{county:2.7|state:2.3|us:0.9}""}"
Alleghany County	Virginia	"{""built_1940_1949"": ""{county:10.6|state:4.3|us:4.8}"", ""ancestry_scottish_irish"": ""{county:2.6|state:1.4|us:0.9}""}"
Allegheny County	Pennsylvania	"{""pop2020"": ""{county:1218380|state:12794885|us:326569308}"", ""in_finance"": ""{county:9.3|state:6.6|us:6.6}"", ""ancestry_arab"": ""{county:0.8|state:0.6|us:0.6}"", ""housing_total"": ""{county:602416|state:5713345|us:138432751}"", ""housing_units"": ""{county:602416|state:5713345|us:138432751}"", ""ancestry_irish"": ""{county:17.1|state:15.5|us:9.7}"", ""ancestry_polish"": ""{county:7.9|state:6.0|us:2.7}"", ""ancestry_slovak"": ""{county:3.3|state:1.4|us:0.2}"", ""built_1950_1959"": ""{county:18.2|state:13.5|us:10.2}"", ""edu_grad_degree"": ""{county:17.8|state:12.8|us:12.7}"", ""in_professional"": ""{county:13.8|state:10.6|us:11.7}"", ""job_bus_sci_art"": ""{county:47.7|state:39.9|us:39.5}"", ""ancestry_italian"": ""{county:14.9|state:11.2|us:5.1}"", ""units_1_attached"": ""{county:10.5|state:18.6|us:5.9}"", ""ancestry_ukranian"": ""{county:1.0|state:0.8|us:0.3}"", ""ancestry_hungarian"": ""{county:1.7|state:0.9|us:0.4}"", ""ancestry_lithuanian"": ""{county:0.6|state:0.5|us:0.2}"", ""edu_bachelor_degree"": ""{county:24.7|state:19.5|us:20.2}"", ""edu_bachelor_higher"": ""{county:42.5|state:32.3|us:32.9}""}"
Allen County	Indiana	
Allen County	Ohio	"{""ancestry_swiss"": ""{county:1.5|state:0.6|us:0.3}""}"
Allen County	Kansas	"{""rooms_6"": ""{county:26.2|state:17.1|us:17.8}"", ""value_50000_99999"": ""{county:41.3|state:19.1|us:11.0}""}"
Allen County	Kentucky	
Allendale County	South Carolina	"{""rooms_5"": ""{county:33.6|state:22.7|us:19.3}"", ""rooms_6"": ""{county:28.9|state:19.4|us:17.8}"", ""edu_9_12"": ""{county:13.7|state:8.0|us:6.6}"", ""age_45_54"": ""{county:16.1|state:12.7|us:12.7}"", ""race_black"": ""{county:73.3|state:26.4|us:12.6}"", ""job_service"": ""{county:28.8|state:17.5|us:17.4}"", ""in_public_admin"": ""{county:14.1|state:4.5|us:4.7}"", ""value_50000_less"": ""{county:53.0|state:10.7|us:6.6}"", ""income_10000_14999"": ""{county:15.8|state:4.8|us:4.1}"", ""income_15000_24999"": ""{county:19.1|state:9.9|us:8.5}""}"
Allen Parish	Louisiana	"{""in_arts_food"": ""{county:16.4|state:10.3|us:9.4}"", ""ancestry_french"": ""{county:12.1|state:10.8|us:2.3}"", ""built_2014_later"": ""{county:6.9|state:4.0|us:3.5}"", ""income_15000_24999"": ""{county:19.8|state:12.2|us:8.5}"", ""ancestry_frenchcanadian"": ""{county:5.7|state:2.8|us:0.6}""}"
Alpena County	Michigan	"{""grapi_25_29"": ""{county:22.2|state:11.4|us:11.6}"", ""ancestry_french"": ""{county:8.4|state:3.7|us:2.3}"", ""ancestry_polish"": ""{county:20.6|state:8.0|us:2.7}"", ""ancestry_frenchcanadian"": ""{county:3.5|state:1.5|us:0.6}""}"
Alpine County	California	"{""rooms_1"": ""{county:10.0|state:4.0|us:2.3}"", ""rooms_3"": ""{county:14.7|state:11.8|us:9.0}"", ""age_35_44"": ""{county:15.1|state:13.3|us:12.7}"", ""age_65_74"": ""{county:24.7|state:8.3|us:9.4}"", ""race_mixed"": ""{county:9.6|state:7.9|us:5.2}"", ""age_62_over"": ""{county:33.9|state:17.6|us:19.6}"", ""age_65_over"": ""{county:29.1|state:14.3|us:16.0}"", ""grapi_25_29"": ""{county:40.3|state:11.5|us:11.6}"", ""income_mean"": ""{county:107737|state:111622|us:91547}"", ""race_native"": ""{county:31.1|state:0.8|us:0.8}"", ""units_10_19"": ""{county:11.1|state:5.1|us:4.3}"", ""in_arts_food"": ""{county:24.4|state:10.2|us:9.4}"", ""value_median"": ""{county:372500|state:538500|us:229800}"", ""earnings_male"": ""{county:65250|state:58031|us:54323}"", ""income_median"": ""{county:85750|state:78672|us:64994}"", ""units_20_more"": ""{county:13.9|state:12.6|us:9.4}"", ""housing_vacant"": ""{county:77.9|state:7.8|us:11.6}"", ""built_1970_1979"": ""{county:28.5|state:17.5|us:15.0}"", ""edu_grad_degree"": ""{county:18.6|state:13.1|us:12.7}"", ""job_bus_sci_art"": ""{county:48.3|state:40.3|us:39.5}"", ""value_1000000_more"": ""{county:8.1|state:16.7|us:3.7}"", ""value_300000_499999"": ""{county:46.4|state:26.0|us:20.5}"", ""value_500000_999999"": ""{county:20.6|state:37.0|us:12.3}"", ""income_100000_149999"": ""{county:28.5|state:17.1|us:15.6}""}"
Amador County	California	"{""age_65_74"": ""{county:16.6|state:8.3|us:9.4}"", ""age_16_over"": ""{county:86.6|state:79.8|us:80.1}"", ""age_18_over"": ""{county:84.7|state:77.2|us:77.6}"", ""age_21_over"": ""{county:81.9|state:73.2|us:73.5}"", ""age_62_over"": ""{county:32.9|state:17.6|us:19.6}"", ""job_service"": ""{county:25.3|state:18.1|us:17.4}"", ""value_median"": ""{county:329300|state:538500|us:229800}"", ""rent_1000_1499"": ""{county:38.5|state:26.7|us:30.2}"", ""in_public_admin"": ""{county:12.4|state:4.6|us:4.7}"", ""ancestry_portuguese"": ""{county:2.7|state:0.8|us:0.4}"", ""value_300000_499999"": ""{county:42.2|state:26.0|us:20.5}"", ""edu_college_nodegree"": ""{county:29.7|state:20.9|us:20.3}""}"
Amelia County	Virginia	"{""age_55_59"": ""{county:10.3|state:6.8|us:6.7}"", ""grapi_30_34"": ""{county:32.7|state:9.1|us:9.1}"", ""ancestry_welsh"": ""{county:6.1|state:0.7|us:0.6}"", ""rent_1500_1999"": ""{county:18.6|state:20.8|us:14.9}"", ""rent_2500_2999"": ""{county:4.1|state:3.7|us:2.6}"", ""in_construction"": ""{county:16.6|state:6.6|us:6.7}"", ""job_construction"": ""{county:20.8|state:8.0|us:8.7}"", ""value_200000_299999"": ""{county:34.2|state:21.6|us:20.0}"", ""ancestry_scottish_irish"": ""{county:3.7|state:1.4|us:0.9}""}"
Amherst County	Virginia	"{""ancestry_american"": ""{county:22.0|state:9.4|us:5.9}"", ""value_150000_199999"": ""{county:27.2|state:12.3|us:13.6}""}"
Amite County	Mississippi	"{""age_55_59"": ""{county:11.3|state:6.5|us:6.7}"", ""race_black"": ""{county:41.2|state:37.7|us:12.6}"", ""grapi_30_34"": ""{county:20.0|state:8.8|us:9.1}"", ""units_mobile"": ""{county:31.7|state:14.8|us:6.0}"", ""built_1970_1979"": ""{county:26.0|state:18.2|us:15.0}"", ""income_10000_less"": ""{county:18.7|state:9.4|us:5.8}"", ""income_10000_14999"": ""{county:12.0|state:6.7|us:4.1}""}"
Añasco Municipio		"{""rooms_5"": ""{county:61.9|state:37.4|us:19.3}"", ""units_2"": ""{county:16.5|state:3.2|us:3.5}"", ""race_mixed"": ""{county:16.7|state:9.7|us:5.2}"", ""race_hispanic"": ""{county:95.1|state:98.7|us:18.2}"", ""rent_500_less"": ""{county:59.1|state:52.2|us:8.9}"", ""built_1960_1969"": ""{county:17.6|state:17.4|us:10.5}"", ""built_1970_1979"": ""{county:29.0|state:22.8|us:15.0}"", ""income_10000_less"": ""{county:23.9|state:26.4|us:5.8}"", ""value_50000_99999"": ""{county:45.1|state:33.8|us:11.0}"", ""income_10000_14999"": ""{county:14.0|state:11.7|us:4.1}"", ""income_15000_24999"": ""{county:21.4|state:18.3|us:8.5}"", ""income_25000_34999"": ""{county:15.3|state:12.4|us:8.6}"", ""value_100000_149000"": ""{county:28.8|state:29.1|us:12.3}""}"
Anchorage Municipality	Alaska	"{""age_25_34"": ""{county:17.4|state:16.1|us:13.9}"", ""units_3_4"": ""{county:10.7|state:7.3|us:4.3}"", ""units_5_9"": ""{county:6.3|state:4.6|us:4.6}"", ""race_asian"": ""{county:9.8|state:6.4|us:5.6}"", ""race_mixed"": ""{county:11.0|state:9.3|us:5.2}"", ""income_mean"": ""{county:108393|state:98811|us:91547}"", ""rent_median"": ""{county:1310|state:1240|us:1096}"", ""race_pacific"": ""{county:2.9|state:1.4|us:0.2}"", ""income_median"": ""{county:84813|state:77790|us:64994}"", ""rent_1500_1999"": ""{county:19.5|state:18.9|us:14.9}"", ""rent_2000_2499"": ""{county:11.8|state:11.0|us:6.2}"", ""rent_2500_2999"": ""{county:3.4|state:2.4|us:2.6}"", ""built_1970_1979"": ""{county:27.7|state:23.0|us:15.0}"", ""built_1980_1989"": ""{county:26.4|state:26.1|us:13.4}"", ""earnings_female"": ""{county:52529|state:51273|us:44220}"", ""earnings_median"": ""{county:42906|state:40471|us:36280}"", ""income_percapita"": ""{county:41127|state:37094|us:35384}"", ""units_1_attached"": ""{county:13.0|state:7.4|us:5.9}"", ""in_transportation"": ""{county:9.8|state:8.9|us:5.5}"", ""income_200000_more"": ""{county:10.8|state:8.8|us:8.3}"", ""value_300000_499999"": ""{county:41.1|state:33.0|us:20.5}"", ""income_150000_199999"": ""{county:10.8|state:9.6|us:7.1}""}"
Anderson County	Tennessee	"{""built_1940_1949"": ""{county:15.6|state:4.5|us:4.8}"", ""in_professional"": ""{county:15.9|state:9.9|us:11.7}"", ""ancestry_scottish_irish"": ""{county:3.5|state:2.1|us:0.9}""}"
Anderson County	Kentucky	"{""age_45_54"": ""{county:15.4|state:12.9|us:12.7}"", ""built_1990_1999"": ""{county:25.6|state:17.1|us:13.9}"", ""in_public_admin"": ""{county:11.5|state:4.3|us:4.7}""}"
Anderson County	Kansas	"{""class_unpaid"": ""{county:1.1|state:0.2|us:0.2}"", ""units_1_detached"": ""{county:90.3|state:72.7|us:61.7}"", ""ancestry_scottish"": ""{county:3.7|state:1.9|us:1.6}"", ""in_education_health"": ""{county:32.5|state:24.7|us:23.3}""}"
Anderson County	Texas	"{""rooms_5"": ""{county:32.5|state:20.3|us:19.3}"", ""age_25_34"": ""{county:15.7|state:14.7|us:13.9}"", ""age_35_44"": ""{county:16.6|state:13.6|us:12.7}"", ""in_public_admin"": ""{county:11.7|state:4.0|us:4.7}""}"
Anderson County	South Carolina	"{""ancestry_scottish_irish"": ""{county:3.0|state:2.2|us:0.9}""}"
Andrew County	Missouri	"{""ancestry_swiss"": ""{county:1.8|state:0.4|us:0.3}""}"
Andrews County	Texas	"{""age_5_9"": ""{county:8.4|state:7.0|us:6.1}"", ""edu_9_less"": ""{county:12.4|state:7.8|us:4.9}"", ""age_5_under"": ""{county:8.6|state:7.0|us:6.0}"", ""age_under18"": ""{county:30.7|state:25.8|us:22.4}"", ""race_hispanic"": ""{county:56.9|state:39.4|us:18.2}"", ""in_agri_mining"": ""{county:23.7|state:2.8|us:1.7}"", ""rent_1000_1499"": ""{county:56.8|state:36.5|us:30.2}"", ""built_1950_1959"": ""{county:24.7|state:7.7|us:10.2}"", ""built_2010_2013"": ""{county:6.8|state:5.1|us:2.7}"", ""built_2014_later"": ""{county:6.9|state:7.1|us:3.5}""}"
Androscoggin County	Maine	"{""units_2"": ""{county:9.5|state:4.9|us:3.5}"", ""units_3_4"": ""{county:6.5|state:5.4|us:4.3}"", ""units_5_9"": ""{county:8.3|state:3.7|us:4.6}"", ""ancestry_french"": ""{county:17.9|state:13.3|us:2.3}"", ""ancestry_english"": ""{county:16.8|state:19.0|us:7.7}"", ""ancestry_scottish"": ""{county:3.9|state:4.5|us:1.6}"", ""ancestry_frenchcanadian"": ""{county:19.5|state:7.7|us:0.6}""}"
Angelina County	Texas	
Anne Arundel County	Maryland	"{""rooms_9"": ""{county:23.3|state:20.7|us:11.8}"", ""income_mean"": ""{county:128322|state:114236|us:91547}"", ""rent_median"": ""{county:1690|state:1415|us:1096}"", ""units_10_19"": ""{county:7.6|state:7.7|us:4.3}"", ""rooms_median"": ""{county:6.6|state:6.2|us:5.5}"", ""value_median"": ""{county:370100|state:325400|us:229800}"", ""earnings_male"": ""{county:73926|state:66093|us:54323}"", ""income_median"": ""{county:103225|state:87063|us:64994}"", ""ancestry_greek"": ""{county:0.7|state:0.5|us:0.4}"", ""rent_1500_1999"": ""{county:36.8|state:27.1|us:14.9}"", ""rent_2000_2499"": ""{county:18.9|state:10.8|us:6.2}"", ""rent_2500_2999"": ""{county:5.3|state:3.6|us:2.6}"", ""earnings_female"": ""{county:60954|state:56623|us:44220}"", ""earnings_median"": ""{county:51937|state:45841|us:36280}"", ""edu_grad_degree"": ""{county:18.3|state:19.1|us:12.7}"", ""in_professional"": ""{county:16.4|state:15.8|us:11.7}"", ""in_public_admin"": ""{county:12.7|state:10.9|us:4.7}"", ""job_bus_sci_art"": ""{county:49.0|state:47.2|us:39.5}"", ""income_percapita"": ""{county:48125|state:43352|us:35384}"", ""units_1_attached"": ""{county:20.0|state:21.3|us:5.9}"", ""income_200000_more"": ""{county:15.9|state:13.4|us:8.3}"", ""edu_bachelor_degree"": ""{county:24.7|state:21.8|us:20.2}"", ""edu_bachelor_higher"": ""{county:43.0|state:40.9|us:32.9}"", ""value_300000_499999"": ""{county:40.4|state:34.3|us:20.5}"", ""value_500000_999999"": ""{county:23.3|state:17.8|us:12.3}"", ""income_100000_149999"": ""{county:22.6|state:19.3|us:15.6}"", ""income_150000_199999"": ""{county:13.4|state:10.8|us:7.1}""}"
Anoka County	Minnesota	"{""rooms_8"": ""{county:14.1|state:11.0|us:8.8}"", ""rooms_9"": ""{county:21.5|state:19.8|us:11.8}"", ""ancestry_arab"": ""{county:0.9|state:0.5|us:0.6}"", ""income_median"": ""{county:84379|state:73382|us:64994}"", ""rent_1000_1499"": ""{county:40.8|state:31.2|us:30.2}"", ""rent_1500_1999"": ""{county:20.6|state:13.6|us:14.9}"", ""earnings_female"": ""{county:49971|state:48961|us:44220}"", ""earnings_median"": ""{county:42959|state:40505|us:36280}"", ""ancestry_swedish"": ""{county:8.9|state:7.3|us:1.1}"", ""units_1_attached"": ""{county:12.3|state:7.4|us:5.9}"", ""ancestry_norwegian"": ""{county:12.7|state:13.9|us:1.3}"", ""value_200000_299999"": ""{county:39.8|state:28.8|us:20.0}"", ""income_100000_149999"": ""{county:21.8|state:18.3|us:15.6}"", ""income_150000_199999"": ""{county:10.2|state:8.2|us:7.1}"", ""ancestry_subsaharan_african"": ""{county:3.6|state:2.9|us:1.2}""}"
Anson County	North Carolina	"{""edu_9_12"": ""{county:13.9|state:7.2|us:6.6}"", ""race_black"": ""{county:49.1|state:21.4|us:12.6}"", ""in_manufacturing"": ""{county:26.5|state:12.1|us:10.0}"", ""job_prod_transpo"": ""{county:29.9|state:14.4|us:13.1}"", ""income_15000_24999"": ""{county:19.4|state:9.7|us:8.5}""}"
Antelope County	Nebraska	"{""rooms_9"": ""{county:21.3|state:18.8|us:11.8}"", ""age_60_64"": ""{county:9.5|state:6.3|us:6.2}"", ""age_85_over"": ""{county:4.6|state:2.2|us:2.0}"", ""in_wholesale"": ""{county:4.9|state:2.6|us:2.5}"", ""ancestry_czech"": ""{county:3.5|state:4.2|us:0.4}"", ""in_agri_mining"": ""{county:25.9|state:4.4|us:1.7}"", ""ancestry_danish"": ""{county:2.6|state:2.0|us:0.4}"", ""ancestry_german"": ""{county:52.2|state:32.4|us:13.0}"", ""ancestry_swedish"": ""{county:4.8|state:3.7|us:1.1}"", ""built_1939_earlier"": ""{county:34.6|state:20.1|us:12.4}"", ""edu_associate_degree"": ""{county:16.7|state:10.7|us:8.6}""}"
Antrim County	Michigan	"{""age_60_64"": ""{county:10.3|state:6.9|us:6.2}"", ""age_65_74"": ""{county:15.9|state:10.1|us:9.4}"", ""age_median"": ""{county:51.6|state:39.8|us:38.2}"", ""age_62_over"": ""{county:33.2|state:21.2|us:19.6}"", ""age_65_over"": ""{county:27.2|state:17.2|us:16.0}"", ""ancestry_dutch"": ""{county:5.0|state:4.3|us:1.1}"", ""housing_vacant"": ""{county:43.9|state:13.7|us:11.6}"", ""occupied_owner"": ""{county:87.6|state:71.7|us:64.4}"", ""ancestry_polish"": ""{county:6.6|state:8.0|us:2.7}"", ""ancestry_english"": ""{county:17.7|state:8.8|us:7.7}"", ""ancestry_ukranian"": ""{county:0.7|state:0.4|us:0.3}""}"
Apache County	Arizona	"{""rooms_1"": ""{county:17.2|state:2.7|us:2.3}"", ""rooms_2"": ""{county:5.8|state:3.8|us:2.8}"", ""class_govt"": ""{county:45.3|state:13.8|us:13.9}"", ""race_native"": ""{county:73.3|state:4.3|us:0.8}"", ""grapi_15_less"": ""{county:43.9|state:13.1|us:13.4}"", ""rent_500_less"": ""{county:44.7|state:5.7|us:8.9}"", ""built_1980_1989"": ""{county:23.6|state:17.6|us:13.4}"", ""value_50000_less"": ""{county:42.4|state:7.3|us:6.6}"", ""income_10000_less"": ""{county:21.3|state:5.9|us:5.8}"", ""in_education_health"": ""{county:40.7|state:22.0|us:23.3}"", ""edu_college_nodegree"": ""{county:30.1|state:24.9|us:20.3}""}"
Appanoose County	Iowa	"{""built_1939_earlier"": ""{county:35.6|state:25.2|us:12.4}""}"
Appling County	Georgia	"{""age_5_9"": ""{county:8.3|state:6.5|us:6.1}"", ""edu_9_12"": ""{county:15.3|state:7.7|us:6.6}"", ""in_retail"": ""{county:16.8|state:11.3|us:11.0}"", ""units_mobile"": ""{county:34.6|state:8.6|us:6.0}"", ""value_50000_less"": ""{county:35.0|state:7.7|us:6.6}"", ""in_transportation"": ""{county:10.8|state:6.7|us:5.5}"", ""income_15000_24999"": ""{county:21.9|state:9.0|us:8.5}""}"
Appomattox County	Virginia	"{""built_2010_2013"": ""{county:6.9|state:3.3|us:2.7}"", ""ancestry_american"": ""{county:24.0|state:9.4|us:5.9}"", ""value_150000_199999"": ""{county:26.0|state:12.3|us:13.6}"", ""ancestry_subsaharan_african"": ""{county:4.0|state:2.3|us:1.2}""}"
